,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_0_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_1_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_2_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_3_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_4_0
       [-4.95291891e-01],
       [ 2.13116372e-01],
       [-5.45901118e-03],
       [ 1.80961225e-01],
       [-2.68076976e-01],
       [-4.15594437e-01],
       [-4.12796485e-01],
       [-1.89348386e-01],
       [ 2.68035162e-01],
       [ 8.12187659e-01],
       [-1.26189476e+00],
       [-1.06209684e+00],
       [-6.08806170e-02],
       [ 5.50243252e-01],
       [ 1.01652993e+00],
       [ 1.07480159e-01],
       [-3.83031703e-01],
       [ 6.76032664e-01],
       [ 8.67692248e-02],
       [-2.52742840e-01],
       [-5.12913613e-01],
       [-9.37998380e-01],
       [ 2.25792952e-02],
       [-4.98543415e-02],
       [ 3.82483885e-01],
       [ 6.04034893e-02],
       [-5.01572431e-01],
       [ 9.91400485e-02],
       [ 3.81831789e-01],
       [-7.75125518e-01],
       [-4.92722685e-01],
       [-5.02643181e-01],
       [-2.55193476e-02],
       [-5.76301105e-01],
       [-2.37622901e-01],
       [ 8.88901612e-02],
       [ 9.10558891e-01],
       [-3.43010767e-01],
       [-2.25942519e-02],
       [-2.26114741e-01],
       [-7.00827611e-02],
       [ 8.37568387e-01],
       [ 3.51810097e-01],
       [ 4.81569696e-01],
       [-2.00623165e-01],
       [ 1.05768087e-01],
       [ 5.70057195e-02],
       [ 5.50638963e-01],
       [ 1.49861506e-01],
       [ 5.94562996e-01],
       [ 7.42135606e-01],
       [-1.68268257e-01],
       [-4.55865168e-01],
       [ 3.61168990e-02],
       [ 4.77147118e-01],
       [-4.93009480e-02],
       [-1.64319790e-02],
       [ 2.63320361e-01],
       [ 1.08458247e-01],
       [ 5.64069222e-02],
       [ 2.22263812e-01],
       [ 9.99929383e-02],
       [-7.18667082e-01],
       [-1.44665196e-01],
       [-8.43869378e-02],
       [ 9.83282000e-02],
       [-2.91562145e-01],
       [-1.88988614e-01],
       [ 3.21839867e-01],
       [-6.48423796e-02],
       [ 3.79179094e-01],
       [-9.16338259e-02],
       [ 4.37286409e-02],
       [-1.96861628e-01],
       [-1.96305357e-01],
       [-7.71056117e-01],
       [ 7.80720276e-01],
       [ 1.14025587e+00],
       [ 1.90363678e-01],
       [-2.15033669e-01],
       [ 2.31183614e-01],
       [-1.82304657e-01],
       [-2.75053604e-01],
       [ 6.80081650e-01],
       [ 1.04424823e+00],
       [-3.79642284e-01],
       [-6.12392508e-01],
       [-4.83569020e-01],
       [-4.51897204e-01],
       [-7.84084401e-02],
       [-1.53851171e-01],
       [-3.66377741e-03],
       [-2.79301092e-02],
       [-4.57448511e-02],
       [ 4.86820085e-03],
       [-4.60184789e-02],
       [-1.10573264e-03],
       [-6.47363477e-04],
       [-4.87804944e-03],
       [ 1.23392652e-02],
       [ 1.06539363e-01],
       [ 6.55064695e-01],
       [ 1.83229916e-01],
       [-4.13385317e-01],
       [-4.38482520e-01],
       [ 7.22908519e-01],
       [ 3.36855432e-02],
       [-8.38271072e-02],
       [-2.74780673e-01],
       [ 1.84154529e-02],
       [-2.70442590e-02],
       [ 5.53904362e-01],
       [-2.47630864e-02],
       [-2.19296752e-01],
       [ 4.99087544e-01],
       [-1.41857433e+00],
       [-7.47363036e-01],
       [-4.99760619e-01],
       [-8.87159531e-01],
       [ 5.36908689e-01],
       [-7.70114690e-01],
       [ 3.96045468e-01],
       [ 1.76105620e-01],
       [ 4.32231194e-01],
       [ 1.42202722e-01],
       [-1.05822312e+00],
       [-5.44310087e-01],
       [ 1.91797585e-03],
       [-5.98614640e-01],
       [-3.96440204e-01],
       [ 5.75665250e-02],
       [-9.25506503e-03],
       [-1.74855532e-01],
       [ 1.19941527e-01],
       [-3.05136046e-01],
       [-4.11431755e-01],
       [ 8.82640937e-04],
       [ 1.67135621e-01],
       [ 3.78816643e-01],
       [ 1.61094500e-01],
       [ 3.43231119e-01],
       [-2.36709393e-01],
       [ 1.32674746e-01],
       [ 5.87977487e-01],
       [ 1.80832534e-01],
       [ 9.76225883e-01],
       [-2.17861803e-01],
       [-4.64752157e-01],
       [ 6.79893844e-01],
       [ 6.61834356e-01],
       [ 1.27028919e-01],
       [ 6.46567659e-02],
       [-6.33017807e-02],
       [ 6.26418345e-01],
       [ 5.35966465e-01],
       [ 2.60538600e-02],
       [ 5.34273838e-01],
       [-2.85668026e-01],
       [ 2.36668498e-01],
       [ 4.02754931e-01],
       [ 3.29151162e-01],
       [ 6.17874316e-01],
       [ 4.61286926e-01],
       [ 1.64037219e-01],
       [ 6.57422035e-01],
       [ 3.89291788e-01],
       [-1.60251689e-01],
       [ 4.38716869e-01],
       [ 2.45042640e-01],
       [-1.38968979e-01],
       [-1.24134287e-01],
       [ 6.31458207e-04],
       [ 4.70362877e-01],
       [ 5.20647595e-01],
       [ 1.04684665e+00],
       [ 5.06453212e-01],
       [ 7.28428190e-01],
       [ 2.26435054e-01],
       [ 4.69069615e-01],
       [ 4.90924682e-02],
       [ 7.03916350e-01],
       [ 3.32605538e-01],
       [ 9.26598455e-02],
       [-4.53669743e-01],
       [ 1.90936106e-02],
       [ 6.66050933e-01],
       [ 2.82504682e-01],
       [ 9.24929455e-02],
       [ 5.43556165e-01],
       [ 3.48016086e-01],
       [ 2.64286478e-01],
       [-3.12929074e-01],
       [ 1.65203920e-01],
       [ 1.33920975e-01],
       [ 6.40931083e-01],
       [ 4.16008351e-01],
       [-4.15881294e-01],
       [ 2.27685289e-02],
       [ 1.65661451e-01],
       [-5.44064134e-03],
       [ 4.48253334e-01],
       [ 3.84892506e-01],
       [ 4.39749664e-01],
       [-4.69809384e-03],
       [ 4.56783774e-01],
       [ 6.23185288e-01],
       [ 4.83538824e-01],
       [ 2.56882016e-01],
       [-4.21579140e-01],
       [-4.17679882e-01],
       [ 3.41783000e-01],
       [ 9.49229776e-01],
       [ 3.39002726e-01],
       [ 2.54754800e-01],
       [-3.75130769e-01],
       [-1.68949949e-01],
       [-2.59199813e-01],
       [-9.02996642e-02],
       [ 5.26483871e-01],
       [-1.14030694e+00],
       [-6.24840540e-01],
       [ 4.03406150e-01],
       [ 7.02727763e-01],
       [-1.08012301e-01],
       [-7.78037209e-01],
       [-4.86074719e-01],
       [-1.00712996e+00],
       [ 7.11311057e-01],
       [ 6.79493754e-01],
       [-4.61677679e-01],
       [-2.73119778e-01],
       [-6.81609228e-01],
       [ 4.42827245e-01],
       [ 6.19345101e-02],
       [ 9.15391447e-02],
       [ 6.30217413e-01],
       [-5.19811981e-01],
       [-2.21521835e-01],
       [-1.59098369e-01],
       [-7.70197552e-01],
       [ 9.52698318e-02],
       [ 3.76127814e-01],
       [ 6.52493310e-01],
       [ 1.96234386e-01],
       [ 7.81247899e-01],
       [ 6.12027649e-01],
       [ 9.64279631e-01],
       [ 5.69601294e-01],
       [ 1.50920954e-01],
       [ 3.91844972e-01],
       [-4.86947927e-04],
       [ 7.70722437e-01],
       [ 3.68346097e-01],
       [ 3.11617931e-01],
       [-3.55655257e-01],
       [ 4.92892882e-02],
       [ 1.04476684e-02],
       [ 3.69710604e-01],
       [ 2.77975639e-03],
       [ 8.85359699e-03],
       [ 2.66677756e-01],
       [-3.14435434e-01],
       [-5.67511759e-01],
       [ 1.25300209e-01],
       [-4.64299300e-02],
       [ 1.89899259e-02],
       [ 2.58629165e-01],
       [-1.45609051e-01],
       [ 1.41006915e-01],
       [-7.47013923e-01],
       [ 1.81487008e-01],
       [ 3.47412364e-02],
       [-1.99944340e-01],
       [ 8.15169079e-02],
       [ 1.19297959e-01],
       [ 7.04011086e-01],
       [ 1.06311980e-01],
       [-3.38324794e-01],
       [ 1.73408585e-01],
       [-3.34814519e-01],
       [-5.14846579e-01],
       [-3.88950399e-01],
       [ 4.86921846e-02],
       [-6.28758492e-01],
       [-1.48719704e-01],
       [-2.02712426e-01],
       [-2.54551336e-02],
       [-2.83720620e-01],
       [-3.14746962e-01],
       [ 2.82257681e-01],
       [-4.42109370e-01],
       [ 4.74488471e-01],
       [ 2.88875870e-01],
       [ 1.96655807e-01],
       [ 4.84445843e-01],
       [ 3.51043056e-01],
       [ 1.06893574e-01],
       [ 3.72073005e-01],
       [-1.78545793e-01],
       [ 1.52316576e-01],
       [-2.42163102e-03],
       [ 5.06838583e-02],
       [ 2.03202922e-01],
       [ 4.32814556e-01],
       [ 3.55290361e-01],
       [-4.33273253e-01],
       [ 7.29099696e-02],
       [ 2.34719576e-01],
       [ 4.90870933e-01],
       [ 2.26652089e-01],
       [ 5.89616883e-01],
       [ 4.56965098e-01],
       [ 8.19202525e-03],
       [-3.48644080e-01],
       [ 1.59211145e-02],
       [-4.29273674e-01],
       [-7.10015332e-03],
       [-5.12439525e-02],
       [-1.56560367e-01],
       [ 1.16720227e-01],
       [-3.38612859e-01],
       [ 8.89586739e-02],
       [-5.68481309e-01],
       [-3.74410509e-01],
       [ 6.37818491e-01],
       [ 5.24889604e-01],
       [ 5.20508614e-02],
       [ 2.04417894e-01],
       [-1.03161611e+00],
       [ 4.29302353e-02],
       [ 5.15372211e-01],
       [ 1.19049060e-01],
       [ 6.86445881e-01],
       [-3.37770380e-01],
       [-8.14935219e-01],
       [-6.54804766e-01],
       [-1.82907866e-01],
       [-2.14980063e-01],
       [ 1.97177450e-01],
       [-1.92384503e-01],
       [-1.92817619e-01],
       [-1.70635242e-01],
       [-4.08849541e-04],
       [-9.10046814e-01],
       [-4.58794627e-01],
       [-5.63790872e-01],
       [-5.05492217e-01],
       [-4.45601036e-01],
       [-2.17673280e-01],
       [-6.61839718e-02],
       [ 3.47820251e-01],
       [-3.64397708e-01],
       [-5.81081111e-01],
       [-4.77524176e-01],
       [-4.84853720e-01],
       [ 3.95883658e-01],
       [ 9.94253419e-02],
       [-1.66636337e-01],
       [ 4.09620697e-01],
       [-1.52907215e-02],
       [ 4.65856305e-02],
       [ 9.38113282e-03],
       [-4.57102988e-01],
       [-2.38611428e-01],
       [ 3.99903978e-02],
       [ 1.30208704e-01],
       [ 7.82180549e-03],
       [-5.22740213e-02],
       [ 8.36704665e-02],
       [ 6.84335536e-02],
       [-2.52301246e-02],
       [ 2.90369172e-02],
       [-8.60250321e-02],
       [ 6.07913132e-03],
       [-1.96539606e-02],
       [ 6.41762274e-04],
       [ 1.21850302e-01],
       [ 2.86631897e-01],
       [ 3.45815642e-01],
       [ 2.94899244e-01],
       [ 3.12187828e-01],
       [-1.29477174e-01],
       [ 1.34253004e-01],
       [-9.03852037e-03],
       [ 2.24902367e-01],
       [-8.15658959e-03],
       [-2.35426362e-02],
       [-2.53660347e-01],
       [-2.37567879e-01],
       [-3.24383125e-01],
       [ 3.44301976e-01],
       [ 3.87890030e-01],
       [-1.00279656e-02],
       [-2.37923521e-01],
       [-4.69701632e-01],
       [-4.22420103e-01],
       [-1.53037020e-01],
       [-8.18372547e-01],
       [ 2.29676449e-02],
       [ 3.92986760e-01],
       [ 4.30957884e-01],
       [ 9.67530527e-02],
       [-4.48561681e-01],
       [ 1.79705635e-01],
       [ 2.80156236e-02],
       [-4.24424784e-02],
       [-7.71580965e-01],
       [-3.72459349e-01],
       [-6.99453206e-01],
       [-7.51816569e-01],
       [ 1.53537957e-03],
       [ 3.05803233e-01],
       [-8.65749784e-02],
       [ 1.32780414e-01],
       [ 7.21804496e-02],
       [ 7.27691377e-03],
       [-4.50438658e-02],
       [-8.88857048e-02],
       [ 2.17470909e-02],
       [ 1.82428788e-02],
       [-5.11862005e-01],
       [-3.65361938e-02],
       [-8.58448948e-03],
       [-4.84416557e-02],
       [-1.16727922e-01],
       [-1.63445652e-01],
       [-1.12971892e-01],
       [ 1.92417532e-01],
       [ 4.12959718e-01],
       [ 1.19344590e-02],
       [-9.35029809e-02],
       [-1.44059338e-01],
       [ 7.23805350e-01],
       [-6.06792726e-02],
       [-2.44427030e-02],
       [ 3.07377145e-02],
       [-2.46431756e-01],
       [ 4.31101643e-02],
       [-5.12560510e-01],
       [ 4.21418921e-01],
       [-1.12817918e+00],
       [-2.50950675e-01],
       [ 6.38058112e-01],
       [-1.13672446e-01],
       [-1.80072251e-01],
       [ 3.97960069e-02],
       [ 3.16844226e-02],
       [ 6.12570687e-01],
       [ 2.51037690e-02],
       [-5.06215996e-01],
       [-3.24109193e-02],
       [-1.70871066e-01],
       [-3.29561224e-02],
       [ 5.43776071e-01],
       [ 4.69680417e-01],
       [ 2.40233940e-01],
       [ 5.00228891e-01],
       [ 1.07211005e-01],
       [ 4.17909693e-01],
       [-7.39032490e-02],
       [ 8.42108532e-02],
       [-1.50604699e-01],
       [-2.98644357e-01],
       [-5.21003234e-02],
       [-3.40802172e-02],
       [-6.42050684e-02],
       [ 4.33590831e-01],
       [-6.26164306e-02],
       [ 1.08925321e-01],
       [-1.73890933e-02],
       [-4.21297762e-01],
       [-2.91297836e-01],
       [-1.98645490e-03],
       [ 4.95151455e-01],
       [-7.96989920e-01],
       [-7.39362137e-01],
       [-8.27571187e-02],
       [-4.69050592e-04],
       [ 6.04407287e-02],
       [ 1.77358800e-01],
       [-3.56868192e-02],
       [ 8.62791885e-02],
       [ 5.33523786e-01],
       [-3.33085408e-01],
       [ 3.41818342e-02],
       [-1.73946783e-01],
       [-8.22833614e-03],
       [ 3.86267871e-01],
       [ 2.33223524e-01],
       [-4.59305736e-04],
       [-5.05545989e-02],
       [ 3.52091652e-01],
       [-2.77573222e-01],
       [ 1.81125110e-01],
       [ 4.96384088e-01],
       [ 3.09304338e-01],
       [ 4.54650869e-02],
       [ 3.38414669e-02],
       [ 2.36147693e-01],
       [ 9.48361364e-03],
       [ 7.28778864e-01],
       [-1.12728889e-01],
       [-3.75017248e-01],
       [ 4.51196849e-01],
       [-4.73262281e-02],
       [-6.41843990e-01],
       [-1.94723853e-01],
       [-2.28140458e-01],
       [ 7.83368201e-02],
       [-7.60922539e-01],
       [ 9.65625096e-03],
       [ 1.39520441e-01],
       [-5.50912024e-01],
       [-9.31443818e-02],
       [-7.60695573e-02],
       [ 2.23545974e-01],
       [-4.52912150e-01],
       [ 1.87677541e-02],
       [-6.51239716e-01],
       [-8.81579246e-02],
       [-4.28190074e-01],
       [-6.57243301e-02],
       [-3.46321398e-01],
       [ 8.35408076e-02],
       [-2.84965460e-01],
       [ 1.80346224e-01],
       [-1.28097209e-02],
       [ 2.21408303e-02],
       [ 5.17707207e-02],
       [-2.31014575e-01]])>"
.q_sqrt,"<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 2.69040935e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-2.21864131e-01,  2.06989666e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.77166488e-01,  1.19000792e-02,  2.47403528e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-1.12129035e-03,  1.40812237e-04, -5.73342166e-05, ...,
          9.84532489e-01,  0.00000000e+00,  0.00000000e+00],
        [ 5.69535077e-04, -4.59233648e-04, -1.45246727e-04, ...,
         -1.19622497e-04,  9.94774144e-01,  0.00000000e+00],
        [ 2.05503255e-04,  3.80478011e-04,  1.96680289e-05, ...,
          2.09901972e-04,  4.77858091e-04,  9.80101609e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 2.62217825e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.43990559e-01,  2.63879650e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-2.55656370e-01, -5.43465683e-02,  3.74811561e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [ 2.07658346e-04,  1.45362012e-04,  1.37092396e-03, ...,
          9.53210967e-01,  0.00000000e+00,  0.00000000e+00],
        [ 1.74372797e-03,  1.23741345e-03, -4.80801668e-03, ...,
          1.62472918e-03,  7.35086333e-01,  0.00000000e+00],
        [-2.96848086e-04,  1.33021600e-03, -8.65656732e-04, ...,
          3.05868438e-04, -3.15482326e-03,  9.76110720e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 2.00368205e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.76593775e-01,  2.78527621e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-2.55933564e-01,  5.15283130e-04,  3.45107266e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-3.06642502e-04, -1.03162050e-03, -3.05495975e-04, ...,
          9.68943454e-01,  0.00000000e+00,  0.00000000e+00],
        [ 4.92745395e-04,  1.27070971e-05,  3.13147867e-04, ...,
         -5.29336017e-04,  9.98343895e-01,  0.00000000e+00],
        [-7.70620361e-04,  2.02553283e-03,  1.22181103e-03, ...,
          1.95157347e-03,  4.02025425e-05,  9.43524018e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 3.34852871e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-4.76903935e-01,  4.74660262e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-6.42762147e-02, -5.78133894e-02,  2.81101988e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-9.57892148e-04, -4.97265927e-03, -5.62340885e-04, ...,
          9.70525219e-01,  0.00000000e+00,  0.00000000e+00],
        [-1.20877457e-04,  5.29041107e-04, -4.90335972e-04, ...,
          4.19989335e-04,  9.81893154e-01,  0.00000000e+00],
        [-5.41714117e-05, -2.71261423e-05,  8.19985047e-05, ...,
          1.80686866e-05, -1.42395782e-04,  9.98818752e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 2.03695150e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.11575705e-01,  4.95628481e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.56947000e-01,  2.05898483e-02,  3.14335681e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-1.95408288e-04, -1.65868275e-04, -1.08989315e-04, ...,
          9.99899672e-01,  0.00000000e+00,  0.00000000e+00],
        [-2.25349522e-04, -3.93776690e-04,  8.99434072e-04, ...,
          5.25152046e-05,  9.99945310e-01,  0.00000000e+00],
        [-8.26339595e-04, -4.48113738e-04,  3.13407905e-03, ...,
          1.28498299e-03, -1.28096735e-03,  3.38564903e-01]]])>"
